position	channelId	channelTitle	videoId	publishedAt	publishedAtSQL	videoTitle	videoDescription	videoCategoryId	videoCategoryLabel	duration	durationSec	dimension	definition	caption	licensedContent	viewCount	likeCount	dislikeCount	favoriteCount	commentCount
1447	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	cO2Zzo6kpCg	2017-01-07T04:16:19.000Z	2017-01-07 05:16:19	overtaken trucks 3 OTTO KNOWS Million Voices		22	People & Blogs	PT5M47S	347	2d	sd	false	1	0	0	0	0	0
1448	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Ovw999mh1X0	2017-01-07T04:16:18.000Z	2017-01-07 05:16:18	Cliff Richard Love On, Shine On 1975 2		22	People & Blogs	PT1M33S	93	2d	sd	false	1	2	0	0	0	0
1449	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	-_fWIpsbEpk	2017-01-07T04:16:16.000Z	2017-01-07 05:16:16	ＢＯＭＢＳＨＥＬＬ ＢＬＯＮＤＥ		22	People & Blogs	PT24S	24	2d	sd	false	1	0	0	0	0	0
1450	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	cGUWBSII2B4	2017-01-07T04:16:15.000Z	2017-01-07 05:16:15	Bassjackers Bommetje Orginal Mix		22	People & Blogs	PT5M38S	338	2d	sd	false	1	6	0	0	0	0
1451	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Ud8PP8JPn1A	2017-01-07T04:16:13.000Z	2017-01-07 05:16:13	blackbird jesse mccartney		22	People & Blogs	PT2M32S	152	2d	sd	false	1	0	0	0	0	0
1452	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Nu9eZN5m5Hc	2017-01-07T04:16:25.000Z	2017-01-07 05:16:25	Beyoncé Destiny s Child MAD TV parody		22	People & Blogs	PT1M56S	116	2d	sd	false	1	1	0	0	0	0
1453	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	7MwZFswgds8	2017-01-07T04:16:24.000Z	2017-01-07 05:16:24	Bassjackers Fireflies Live @ Label Charlotte 9 17 16		22	People & Blogs	PT48S	48	2d	sd	false	1	0	0	0	0	0
1454	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	xnwhk83WJ6c	2017-01-07T04:16:21.000Z	2017-01-07 05:16:21	Ben Howard Wildest Moments Acoustic Jessie Ware Cover		22	People & Blogs	PT2M39S	159	2d	sd	false	1	4	0	0	0	0
1455	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	VvJHzFUH9Ng	2017-01-07T04:16:20.000Z	2017-01-07 05:16:20	Josiah Johnson The Head and The Heart new song, parking garage session		22	People & Blogs	PT2M20S	140	2d	sd	false	1	10	1	0	0	0
1456	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	INVBfHv7FMQ	2017-01-07T04:16:18.000Z	2017-01-07 05:16:18	Cliff Richard & The Shadows La mer live Olympia Paris		22	People & Blogs	PT4M40S	280	2d	sd	false	1	2	0	0	0	0
1457	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	n9ZP2n4APQw	2017-01-07T04:16:15.000Z	2017-01-07 05:16:15	Josh Poor Do Porn Niykee I LOVE NIYKEE HEATON		22	People & Blogs	PT3M45S	225	2d	sd	false	1	4	0	0	0	0
1458	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	EWIDSTjguX8	2017-01-07T04:16:14.000Z	2017-01-07 05:16:14	Ben Howard Old Pine Peking Duk Remix 2		22	People & Blogs	PT4M7S	247	2d	sd	false	1	0	0	0	0	0
1459	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	S8lmYg3Uk3Q	2017-01-07T04:16:25.000Z	2017-01-07 05:16:25	Joni Compri and the Suits Perfectly Lonely John Mayer cover		22	People & Blogs	PT3M46S	226	2d	sd	false	1	0	0	0	0	0
1460	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	VL0XcUEEtk8	2017-01-07T04:16:24.000Z	2017-01-07 05:16:24	john mayer cissy strut		22	People & Blogs	PT3M6S	186	2d	sd	false	1	10	0	0	0	0
1461	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	0ZQhzXGhfpg	2017-01-07T04:16:22.000Z	2017-01-07 05:16:22	Axwell Λ Ingrosso Something New Otto Knows Remix		22	People & Blogs	PT2M10S	130	2d	sd	false	1	16	1	0	0	0
1462	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	2CrdvOMpqJw	2017-01-07T04:16:20.000Z	2017-01-07 05:16:20	John Mayer on Snapchat December 31,2016 YouTube		22	People & Blogs	PT48S	48	2d	sd	false	1	19	0	0	0	0
1463	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	OmRo7sktOIU	2017-01-07T04:16:19.000Z	2017-01-07 05:16:19	More Theatre of Life Lame Rod		22	People & Blogs	PT5M17S	317	2d	sd	false	1	0	0	0	0	0
1464	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ijBX9Bj4crU	2017-01-07T04:16:18.000Z	2017-01-07 05:16:18	John Mayer on Snapchat December 30,2016		22	People & Blogs	PT40S	40	2d	sd	false	1	9	0	0	0	0
1465	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	TYgVWUjB7DM	2017-01-07T04:16:17.000Z	2017-01-07 05:16:17	Ben Howard Cloud Nine		22	People & Blogs	PT3M29S	209	2d	sd	false	1	3	0	0	0	0
1466	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	IIFr6Zcl5w8	2017-01-07T04:16:15.000Z	2017-01-07 05:16:15	John Mayer on Snapchat December 28,2016		22	People & Blogs	PT9S	9	2d	sd	false	1	6	0	0	0	0
1467	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	HImTPpQCzKk	2017-01-07T04:16:14.000Z	2017-01-07 05:16:14	Beautiful Soul Jesse McCartney Ukulele Cover		22	People & Blogs	PT37S	37	2d	sd	false	1	2	0	0	0	0
1468	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	KySCzyOr7AA	2017-01-07T04:16:13.000Z	2017-01-07 05:16:13	Cliff Richard Yesterdays Memories 2		22	People & Blogs	PT4M33S	273	2d	sd	false	1	0	0	0	0	0
1469	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	CUU986SCxXk	2017-01-07T04:16:51.000Z	2017-01-07 05:16:51	John Mayer New Album Love On The Weekend		22	People & Blogs	PT48S	48	2d	sd	false	1	2	0	0	0	0
1470	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	clLGd4Znnjw	2017-01-07T04:16:50.000Z	2017-01-07 05:16:50	Auer The Pretenders feat Uncl & Olga Jankowska		22	People & Blogs	PT4M19S	259	2d	sd	false	1	4	1	0	0	0
1471	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	dR9-NzTKeO0	2017-01-07T04:16:49.000Z	2017-01-07 05:16:49	Beat Type Bryson Tiller free		22	People & Blogs	PT1M6S	66	2d	sd	false	1	2	0	0	0	0
1472	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	7taezQQDD78	2017-01-07T04:16:47.000Z	2017-01-07 05:16:47	Bassjackers		22	People & Blogs	PT33S	33	2d	sd	false	1	0	0	0	0	0
1473	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	GixdZayurq4	2017-01-07T04:16:46.000Z	2017-01-07 05:16:46	John Mayer Why Did You Mess With Forever		22	People & Blogs	PT4M13S	253	2d	sd	false	1	3	0	0	0	0
1474	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	FyYpj-xvKxg	2017-01-07T04:16:44.000Z	2017-01-07 05:16:44	John Mayer Waiting on the World to Change Acoustic		22	People & Blogs	PT2M48S	168	2d	sd	false	1	5	1	0	0	0
1475	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	TGMHSAJG4O8	2017-01-07T04:16:43.000Z	2017-01-07 05:16:43	John Mayer Vibes Cover		22	People & Blogs	PT26S	26	2d	sd	false	1	2	0	0	0	0
1476	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	0b_QHViINvU	2017-01-07T04:16:42.000Z	2017-01-07 05:16:42	Bassjackers Alamo Live		22	People & Blogs	PT1M2S	62	2d	sd	false	1	0	0	0	0	0
1477	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	-LwCQsOgmVg	2017-01-07T04:16:42.000Z	2017-01-07 05:16:42	Andy Grammer Back Home Tanglewood 8 23 16 YouTube		22	People & Blogs	PT1M37S	97	2d	sd	false	1	0	0	0	0	0
1478	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	utwvHJqUkkU	2017-01-07T04:16:41.000Z	2017-01-07 05:16:41	Andy Grammer The World Is Yours		22	People & Blogs	PT3M17S	197	2d	sd	false	1	0	0	0	0	0
1479	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	jmCjuYk_q1Y	2017-01-07T04:16:39.000Z	2017-01-07 05:16:39	Andy Grammer Reveals Which DWTS Pro He Has a Man Crush On ExtraTV		22	People & Blogs	PT1M33S	93	2d	sd	false	1	1	0	0	0	0
1480	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	MwMpwjq7_uM	2017-01-07T04:16:33.000Z	2017-01-07 05:16:33	Bassjackers & Kenneth G Rampage Ableton Remake		22	People & Blogs	PT1M12S	72	2d	sd	false	1	5	0	0	0	0
1481	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	rMmQxKuBKSk	2017-01-07T04:16:32.000Z	2017-01-07 05:16:32	John Mayer No Woman No Cry Bob Marley Cover		22	People & Blogs	PT2M12S	132	2d	sd	false	1	1	0	0	0	0
1482	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	6k7tZYuhVZQ	2017-01-07T04:16:29.000Z	2017-01-07 05:16:29	CLIFF RICHARD THE FOUR CPS ALLEGATIONS CHILD ABUSE,PEDO PARTIES,ELM GUEST HOUSE		22	People & Blogs	PT4M25S	265	2d	sd	false		7	0	0	0	0
1483	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	07zAXIU57nc	2017-01-07T04:16:28.000Z	2017-01-07 05:16:28	Bassjackers & Jay Hardway El Mariachi TUTORIAL MIDI		22	People & Blogs	PT1M26S	86	2d	sd	false	1	0	0	0	0	0
1484	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	NGQ6z_QtdeM	2017-01-07T04:16:27.000Z	2017-01-07 05:16:27	John Mayer Moving On & Getting Over New Song 2017 Groove Jam		22	People & Blogs	PT59S	59	2d	sd	false	1	14	0	0	0	0
1485	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	nKKz3lR6CPo	2017-01-07T04:16:27.000Z	2017-01-07 05:16:27	Bassjackers & Jay Hardway El Mariachi Piano Cover in Ableton Live by D A A		22	People & Blogs	PT34S	34	2d	sd	false	1	1	1	0	0	0
1486	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	TMvAyuOmDgk	2017-01-07T04:16:26.000Z	2017-01-07 05:16:26	CLIFF RICHARD THE ELITE HOUSE OF PAEDOPHILES,ELM GUEST HOUSE,LEON BRITTAN,HARVEY PROCTOR		22	People & Blogs	PT2M49S	169	2d	sd	false		0	0	0	0	0
1487	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	qr1FufnkucU	2017-01-07T04:16:24.000Z	2017-01-07 05:16:24	Andy Grammer Gavin DeGraw Fall 2016 Tour Commercial		22	People & Blogs	PT56S	56	2d	sd	false	1	0	0	0	0	0
1488	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	cvUnWWWkNTE	2017-01-07T04:16:24.000Z	2017-01-07 05:16:24	Cliff Richard Somewhere Over The Rainbow , What A Wonderful World 2		22	People & Blogs	PT4M51S	291	2d	sd	false	1	3	0	0	0	0
1489	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	TPsZj7-PAGE	2017-01-07T04:16:26.000Z	2017-01-07 05:16:26	Bassjackers & Florian Picasso ID Original Mix		22	People & Blogs	PT2M46S	166	2d	sd	false	1	2	1	0	0	0
1490	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	4aMzYPk4oqM	2017-01-07T04:16:26.000Z	2017-01-07 05:16:26	More Theatre of Life Homeless Pirate		22	People & Blogs	PT7M6S	426	2d	sd	false	1	0	0	0	0	0
1491	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	5PU54hQGkzk	2017-01-07T04:16:25.000Z	2017-01-07 05:16:25	John Mayer love on the weekend inspiration! Martin d28 GPCPA1		22	People & Blogs	PT1M10S	70	2d	sd	false	1	2	0	0	0	0
1492	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	rgi6siWO9XI	2017-01-07T04:16:24.000Z	2017-01-07 05:16:24	Andy Grammer Fresh Eyes karaoke Golden Karaoke		22	People & Blogs	PT3M38S	218	2d	sd	false	1	3	0	0	0	0
1493	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	TKjAlKikU0Q	2017-01-07T04:16:24.000Z	2017-01-07 05:16:24	John mayer love on the weekend guitar original song FREE TAB		22	People & Blogs	PT2M10S	130	2d	sd	false	1	3	0	0	0	0
1494	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	zQAOF3FNsDo	2017-01-07T04:16:23.000Z	2017-01-07 05:16:23	Bassjackers u0026 Afrojack What We Live For Teen Wolf 5x17 Music HD		22	People & Blogs	PT3M54S	234	2d	sd	false	1	0	0	0	0	0
1495	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	jQrN0gJRiqk	2017-01-07T04:16:53.000Z	2017-01-07 05:16:53	Andy Grammer Miss Me Lip Sync Lyric Video Contest		22	People & Blogs	PT44S	44	2d	sd	false	1	0	0	0	0	0
1496	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	S5uutxVIE2I	2017-01-07T04:16:52.000Z	2017-01-07 05:16:52	Bassjackers Mavericks		22	People & Blogs	PT2M45S	165	2d	sd	false	1	0	0	0	0	0
1497	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	71w0OgHxev8	2017-01-07T04:16:51.000Z	2017-01-07 05:16:51	Cliff Richard Sarah Brightman All I Ask Of You		22	People & Blogs	PT4M20S	260	2d	sd	false	1	11	0	0	0	0
1498	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	7zXL0XJwWpM	2017-01-07T04:16:51.000Z	2017-01-07 05:16:51	John Mayer Lifelines Unreleased		22	People & Blogs	PT4M32S	272	2d	sd	false	1	4	0	0	0	0
1499	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	leLX6Z8O-Pk	2017-01-07T04:16:50.000Z	2017-01-07 05:16:50	Bassjackers Fuck on Cocaine		22	People & Blogs	PT2M3S	123	2d	sd	false	1	0	0	0	0	0
1500	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Rxg_8waDfzA	2017-01-07T04:16:49.000Z	2017-01-07 05:16:49	Cliff Richard Olivia Newton John Great Wall + Interview		22	People & Blogs	PT6M10S	370	2d	sd	false	1	6	0	0	0	0
1501	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	e3_Mf_-AKkQ	2017-01-07T04:16:48.000Z	2017-01-07 05:16:48	AVICII AFROJACK MARTIN GARRIX BASSJACKERS DARUDE		22	People & Blogs	PT31S	31	2d	sd	false	1	0	0	0	0	0
1502	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	QAlTBCoNLaU	2017-01-07T04:16:47.000Z	2017-01-07 05:16:47	Dan & Shay in Wanna Lyft CMA FEST 2016 CMA		22	People & Blogs	PT2M17S	137	2d	sd	false	1	1	0	0	0	0
1503	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	Zyc8P74exM4	2017-01-07T04:16:47.000Z	2017-01-07 05:16:47	John Mayer Gravity VHO sessions		22	People & Blogs	PT4M	4	2d	sd	false	1	2	0	0	0	0
1504	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	kcU25zOQRpQ	2017-01-07T04:16:46.000Z	2017-01-07 05:16:46	JOHN MAYER DROWN IN MY OWN TEARS		22	People & Blogs	PT50S	50	2d	sd	false	1	11	0	0	0	0
1505	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	R4BKMmoPJV0	2017-01-07T04:16:46.000Z	2017-01-07 05:16:46	Andy Grammer Fresh Eyes Karaoke Version		22	People & Blogs	PT3M59S	239	2d	sd	false	1	0	0	0	0	0
1506	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	fdrfiHZticw	2017-01-07T04:16:45.000Z	2017-01-07 05:16:45	John Mayer All I want for Christmas		22	People & Blogs	PT3M45S	225	2d	sd	false	1	3	0	0	0	0
1507	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	8P-d-T9kp1s	2017-01-07T04:16:43.000Z	2017-01-07 05:16:43	Andy Grammer Where Are You		22	People & Blogs	PT4M31S	271	2d	sd	false	1	0	0	0	0	0
1508	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	GCiR0fAnphY	2017-01-07T04:16:43.000Z	2017-01-07 05:16:43	Michael Ray, Dan+Shay, and Darius Rucker sing		22	People & Blogs	PT5M58S	358	2d	sd	false	1	3	0	0	0	0
1509	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ZthBYhTZQFc	2017-01-07T04:16:42.000Z	2017-01-07 05:16:42	Andy Grammer Tour Videos Andy Andrea Grammer Pranks Train!		22	People & Blogs	PT1M36S	96	2d	sd	false	1	0	0	0	0	0
1510	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ENt0aJP2kY0	2017-01-07T04:16:41.000Z	2017-01-07 05:16:41	Ivan B ft Niykee Heaton Edge Of The World prod Tido Vegas Lyrics		22	People & Blogs	PT3M47S	227	2d	sd	false	1	1	0	0	0	0
1511	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	a1B2eA1eakY	2017-01-07T04:16:41.000Z	2017-01-07 05:16:41	Andy Grammer Casual With Lyrics		22	People & Blogs	PT4M16S	256	2d	sd	false	1	0	0	0	0	0
1512	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	W6PJwoDapN0	2017-01-07T04:16:40.000Z	2017-01-07 05:16:40	Andy Grammer The World Is Yours		22	People & Blogs	PT3M47S	227	2d	sd	false	1	0	0	0	0	0
1513	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	PjXCNAs7yWo	2017-01-07T04:16:47.000Z	2017-01-07 05:16:47	It s Time For My Video Blog Shawn Hook		22	People & Blogs	PT34S	34	2d	sd	false	1	0	0	0	0	0
1514	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ByHfdaoD-hA	2017-01-07T04:16:46.000Z	2017-01-07 05:16:46	Andy Grammer The Heavy and the Slow		22	People & Blogs	PT4M1S	241	2d	sd	false	1	0	0	0	0	0
1515	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	bYseXCayEHw	2017-01-07T04:16:45.000Z	2017-01-07 05:16:45	Andy Grammer Still Beautiful		22	People & Blogs	PT3M58S	238	2d	sd	false	1	0	0	0	0	0
1516	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	e5I2ucFGm94	2017-01-07T04:16:44.000Z	2017-01-07 05:16:44	Introducing Elton John The Cut Supported by YouTube		22	People & Blogs	PT57S	57	2d	sd	false	1	0	0	0	0	0
1517	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ltIezWweICw	2017-01-07T04:16:42.000Z	2017-01-07 05:16:42	Andy Grammer Back Home Tanglewood 8 23 16		22	People & Blogs	PT1M37S	97	2d	sd	false	1	0	0	0	0	0
1518	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	vGg4gdnZVYg	2017-01-07T04:16:40.000Z	2017-01-07 05:16:40	Andy Grammer Numbers Studio Version unreleased		22	People & Blogs	PT2M56S	176	2d	sd	false	1	0	0	0	0	0
1519	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	jTKgjnNpaLU	2017-01-07T04:16:39.000Z	2017-01-07 05:16:39	Introducing Elton John The Cut Supported by YouTube		22	People & Blogs	PT57S	57	2d	sd	false	1	4	0	0	0	0
1520	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	JlgqnVHBPF4	2017-01-07T04:16:37.000Z	2017-01-07 05:16:37	Amazing girl in dance festival		22	People & Blogs	PT1M20S	80	2d	sd	false	1	0	0	0	0	0
1521	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	xvSqiZ9guRA	2017-01-07T04:16:36.000Z	2017-01-07 05:16:36	Infinity Niykee Heaton Cover Pat McKillen		22	People & Blogs	PT4M1S	241	2d	sd	false	1	0	0	0	0	0
1522	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	lC28nm0sud0	2017-01-07T04:16:35.000Z	2017-01-07 05:16:35	ambulance is best jojo		22	People & Blogs	PT37S	37	2d	sd	false	1	4	0	0	0	0
1523	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	oeuiZfXVrJw	2017-01-07T04:16:57.000Z	2017-01-07 05:16:57	Andy Grammer Available Online & In store		22	People & Blogs	PT16S	16	2d	sd	false	1	0	0	0	0	0
1524	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	T_MDnC9fT44	2017-01-07T04:16:56.000Z	2017-01-07 05:16:56	Inferno ft Lenka Búrka		22	People & Blogs	PT4M28S	268	2d	sd	false	1	0	0	0	0	0
1525	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	8hB-PDnI2Qg	2017-01-07T04:17:00.000Z	2017-01-07 05:17:00	Andy Grammer & Aijia Hey Yeah		22	People & Blogs	PT3M4S	184	2d	sd	false	1	0	0	0	0	0
1526	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	qWEH5bQVRTA	2017-01-07T04:17:00.000Z	2017-01-07 05:17:00	In Your Mother s Eyes The Head and The Heart at the Criterion		22	People & Blogs	PT55S	55	2d	sd	false	1	0	0	0	0	0
1527	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	wv8UsDGHSRk	2017-01-07T04:16:59.000Z	2017-01-07 05:16:59	Losing Weight with Derek Weida		22	People & Blogs	PT6M33S	393	2d	sd	false	1	0	0	0	0	0
1528	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	cX1GU5iAkS4	2017-01-07T04:16:58.000Z	2017-01-07 05:16:58	Amazing mash up with video		22	People & Blogs	PT58S	58	2d	sd	false	1	0	0	0	0	0
1529	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	zTpzc6gA52M	2017-01-07T04:16:56.000Z	2017-01-07 05:16:56	In the Summertime by the Head and the Heart		22	People & Blogs	PT3M31S	211	2d	sd	false	1	2	0	0	0	0
1530	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	g4NDSfUnrqA	2017-01-07T04:17:15.000Z	2017-01-07 05:17:15	NIGHTCORE Deorro Ft Elvis Cresto Bailar		22	People & Blogs	PT1M58S	118	2d	sd	false	1	2	0	0	0	0
1531	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	gPZ0DyxZGCk	2017-01-07T04:17:13.000Z	2017-01-07 05:17:13	Ievan Polkka~ Kagamine Lenka		22	People & Blogs	PT2M35S	155	2d	sd	false	1	0	0	0	0	0
1532	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	CCD_cSvLkKw	2017-01-07T04:17:10.000Z	2017-01-07 05:17:10	Action Dimtri Vegas & Like Mike EXTENDED Orignial Mix Bringing The Madness Album		22	People & Blogs	PT2M56S	176	2d	sd	false	1	6	0	0	0	0
1533	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	FlV-aM03bK0	2017-01-07T04:17:07.000Z	2017-01-07 05:17:07	Andy Grammer Pranks His Tour Manager		22	People & Blogs	PT57S	57	2d	sd	false	1	0	0	0	0	0
1534	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	5nzQgxhJl-4	2017-01-07T04:17:05.000Z	2017-01-07 05:17:05	Hot Snap Stories Niykee Heaton 28 12 16		22	People & Blogs	PT26S	26	2d	sd	false	1	6	0	0	0	0
1535	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	JPeAz5fqs8o	2017-01-07T04:17:03.000Z	2017-01-07 05:17:03	Abby talking about Jojo s Bows December 2016		22	People & Blogs	PT1M43S	103	2d	sd	false	1	0	0	0	0	0
1536	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	F1wylvig09s	2017-01-07T04:17:02.000Z	2017-01-07 05:17:02	Andy Grammer Numbers w lyrics		22	People & Blogs	PT3M25S	205	2d	sd	false	1	0	0	0	0	0
1537	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	VtLy3RN81vU	2017-01-07T04:17:00.000Z	2017-01-07 05:17:00	Hold Me Til Christmas Lenka with Lyrics		22	People & Blogs	PT3M43S	223	2d	sd	false	1	3	0	0	0	0
1538	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	3kQgPLbCtcs	2017-01-07T04:16:59.000Z	2017-01-07 05:16:59	hemorragia intro helloween 2016		22	People & Blogs	PT1M38S	98	2d	sd	false	1	0	0	0	0	0
1539	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	ccv9P56WWmw	2017-01-07T04:16:58.000Z	2017-01-07 05:16:58	Cliff Richard Don t Let Tonight Ever End YouTube		22	People & Blogs	PT3M45S	225	2d	sd	false	1	1	0	0	0	0
1540	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	hrSUuBcttIU	2017-01-07T04:16:55.000Z	2017-01-07 05:16:55	҉̲͎̲̣͙Do̡͈̭̗̩͖͠͡n̶̝͈̳̖▓e▀kon̸͙̫͖͙̥͢͟█ra ̼͙͇̰̤̣▀p’̨̧͉̰̙͢		22	People & Blogs	PT1M6S	66	2d	sd	false	1	0	0	0	0	0
1541	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	nUTOj8soNxk	2017-01-07T04:17:01.000Z	2017-01-07 05:17:01	Alvin and The ChipMunks Jesse McCartney How do You Sleep		22	People & Blogs	PT3M49S	229	2d	sd	false	1	0	0	0	0	0
1542	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	bXBqDaL3iVE	2017-01-07T04:17:03.000Z	2017-01-07 05:17:03	Helloween Makeup Ideas		22	People & Blogs	PT24S	24	2d	sd	false	1	0	0	0	0	0
1543	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	et_voUVBfNM	2017-01-07T04:17:04.000Z	2017-01-07 05:17:04	COUNTRY COVER W MY SISTER Dan and Shay s How Not To and Chris Young s I m Coming Over		22	People & Blogs	PT3M5S	185	2d	sd	false	1	0	0	0	0	0
1544	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	FxQyZrAwl0E	2017-01-07T04:17:05.000Z	2017-01-07 05:17:05	Andy Grammer I Want You Back Morristown, NJ 10 18 2016		22	People & Blogs	PT29S	29	2d	sd	false	1	1	0	0	0	0
1545	UCpKiWvqHKjU9mBlOAccQJrQ	如何他妈的做	dClrSiiqPkg	2017-01-07T04:17:05.000Z	2017-01-07 05:17:05	2017 Love Lost J Cole feat Bryson Tiller type beat Prod By BTJMUSIC		22	People & Blogs	PT3M43S	223	2d	sd	false	1	6	0	0	0	0
